list_slug,edition_year,film_title,film_year,result,rank,note,source
annecy-cristal-feature,2007,Free Jimmy,2006,won,,,wikipedia-enum
annecy-cristal-feature,2008,Sita Sings the Blues,2008,won,,,wikipedia-enum
annecy-cristal-feature,2009,Coraline,2009,won,,,wikipedia-enum
annecy-cristal-feature,2010,Fantastic Mr. Fox,2009,won,,,wikipedia-enum
annecy-cristal-feature,2011,The Rabbi's Cat,2011,won,,,wikipedia-enum
annecy-cristal-feature,2012,Crulic: The Path to Beyond,2011,won,,,wikipedia-enum
annecy-cristal-feature,2013,Rio 2096: A Story of Love and Fury,2013,won,,,wikipedia-enum
annecy-cristal-feature,2014,Boy and the World,2013,won,,,wikipedia-enum
annecy-cristal-feature,2015,April and the Extraordinary World,2015,won,,,wikipedia-enum
annecy-cristal-feature,2016,My Life as a Zucchini,2016,won,,,wikipedia-enum
annecy-cristal-feature,2017,Lu over the Wall,2017,won,,,wikipedia-enum
annecy-cristal-feature,2018,Funan,2018,won,,,wikipedia-enum
annecy-cristal-feature,2019,I Lost My Body,2019,won,,,wikipedia-enum
annecy-cristal-feature,2020,"Calamity, a Childhood of Martha Jane Cannary",2020,won,,,wikipedia-enum
annecy-cristal-feature,2021,Flee,2021,won,,,wikipedia-enum
annecy-cristal-feature,2022,Little Nicholas: Happy As Can Be,2022,won,,,wikipedia-enum
annecy-cristal-feature,2023,Chicken for Linda!,2023,won,,,wikipedia-enum
annecy-cristal-feature,2024,Memoir of a Snail,2024,won,,,wikipedia-enum
annecy-cristal-feature,2025,Arco,2025,won,,,wikipedia-enum
nbr-top-ten,1930,All Quiet on the Western Front,1930,listed,,,wikipedia-enum
nbr-top-ten,1930,Holiday,1930,listed,,,wikipedia-enum
nbr-top-ten,1930,Laughter,1930,listed,,,wikipedia-enum
nbr-top-ten,1930,The Man from Blankley's,1930,listed,,,wikipedia-enum
nbr-top-ten,1930,Men Without Women,1930,listed,,,wikipedia-enum
nbr-top-ten,1930,Morocco,1930,listed,,,wikipedia-enum
nbr-top-ten,1930,Outward Bound,1930,listed,,,wikipedia-enum
nbr-top-ten,1930,Romance,1930,listed,,,wikipedia-enum
nbr-top-ten,1930,Street of Chance,1930,listed,,,wikipedia-enum
nbr-top-ten,1930,Tol'able David,1930,listed,,,wikipedia-enum
nbr-top-ten,1931,Cimarron,1931,listed,,,wikipedia-enum
nbr-top-ten,1931,City Lights,1931,listed,,,wikipedia-enum
nbr-top-ten,1931,City Streets,1931,listed,,,wikipedia-enum
nbr-top-ten,1931,Dishonored,1931,listed,,,wikipedia-enum
nbr-top-ten,1931,The Front Page,1931,listed,,,wikipedia-enum
nbr-top-ten,1931,The Guardsman,1931,listed,,,wikipedia-enum
nbr-top-ten,1931,Quick Millions,1931,listed,,,wikipedia-enum
nbr-top-ten,1931,Rango,1931,listed,,,wikipedia-enum
nbr-top-ten,1931,Surrender,1931,listed,,,wikipedia-enum
nbr-top-ten,1931,Tabu,1931,listed,,,wikipedia-enum
nbr-top-ten,1932,I Am a Fugitive from a Chain Gang,1932,listed,,,wikipedia-enum
nbr-top-ten,1932,As You Desire Me,1932,listed,,,wikipedia-enum
nbr-top-ten,1932,A Bill of Divorcement,1932,listed,,,wikipedia-enum
nbr-top-ten,1932,A Farewell to Arms,1932,listed,,,wikipedia-enum
nbr-top-ten,1932,Madame Racketeer,1932,listed,,,wikipedia-enum
nbr-top-ten,1932,Payment Deferred,1932,listed,,,wikipedia-enum
nbr-top-ten,1932,Scarface,1932,listed,,,wikipedia-enum
nbr-top-ten,1932,Tarzan the Ape Man,1932,listed,,,wikipedia-enum
nbr-top-ten,1932,Trouble in Paradise,1932,listed,,,wikipedia-enum
nbr-top-ten,1932,Two Seconds,1932,listed,,,wikipedia-enum
nbr-top-ten,1933,Topaze,1933,listed,,,wikipedia-enum
nbr-top-ten,1933,Berkeley Square,1933,listed,,,wikipedia-enum
nbr-top-ten,1933,Cavalcade,1933,listed,,,wikipedia-enum
nbr-top-ten,1933,Little Women,1933,listed,,,wikipedia-enum
nbr-top-ten,1933,Mama Loves Papa,1933,listed,,,wikipedia-enum
nbr-top-ten,1933,The Pied Piper,1933,listed,,,wikipedia-enum
nbr-top-ten,1933,She Done Him Wrong,1933,listed,,,wikipedia-enum
nbr-top-ten,1933,State Fair,1933,listed,,,wikipedia-enum
nbr-top-ten,1933,Three-Cornered Moon,1933,listed,,,wikipedia-enum
nbr-top-ten,1933,Zoo in Budapest,1933,listed,,,wikipedia-enum
nbr-top-ten,1934,It Happened One Night,1934,listed,,,wikipedia-enum
nbr-top-ten,1934,The Count of Monte Cristo,1934,listed,,,wikipedia-enum
nbr-top-ten,1934,Crime Without Passion,1934,listed,,,wikipedia-enum
nbr-top-ten,1934,Eskimo,1933,listed,,,wikipedia-enum
nbr-top-ten,1934,The First World War,1934,listed,,,wikipedia-enum
nbr-top-ten,1934,The Lost Patrol,1934,listed,,,wikipedia-enum
nbr-top-ten,1934,Lot in Sodom,1934,listed,,,wikipedia-enum
nbr-top-ten,1934,No Greater Glory,1934,listed,,,wikipedia-enum
nbr-top-ten,1934,The Thin Man,1934,listed,,,wikipedia-enum
nbr-top-ten,1934,Viva Villa!,1934,listed,,,wikipedia-enum
nbr-top-ten,1935,The Informer,1935,listed,,,wikipedia-enum
nbr-top-ten,1935,Alice Adams,1935,listed,,,wikipedia-enum
nbr-top-ten,1935,Anna Karenina,1935,listed,,,wikipedia-enum
nbr-top-ten,1935,David Copperfield,1935,listed,,,wikipedia-enum
nbr-top-ten,1935,The Gilded Lily,1935,listed,,,wikipedia-enum
nbr-top-ten,1935,Les Misérables,1935,listed,,,wikipedia-enum
nbr-top-ten,1935,The Lives of a Bengal Lancer,1935,listed,,,wikipedia-enum
nbr-top-ten,1935,Mutiny on the Bounty,1935,listed,,,wikipedia-enum
nbr-top-ten,1935,Ruggles of Red Gap,1935,listed,,,wikipedia-enum
nbr-top-ten,1935,Who Killed Cock Robin?,1935,listed,,,wikipedia-enum
nbr-top-ten,1936,Mr. Deeds Goes to Town,1936,listed,,,wikipedia-enum
nbr-top-ten,1936,The Story of Louis Pasteur,1936,listed,,,wikipedia-enum
nbr-top-ten,1936,Modern Times,1936,listed,,,wikipedia-enum
nbr-top-ten,1936,Fury,1936,listed,,,wikipedia-enum
nbr-top-ten,1936,Winterset,1936,listed,,,wikipedia-enum
nbr-top-ten,1936,The Devil Is a Sissy,1936,listed,,,wikipedia-enum
nbr-top-ten,1936,Ceiling Zero,1936,listed,,,wikipedia-enum
nbr-top-ten,1936,Romeo and Juliet,1936,listed,,,wikipedia-enum
nbr-top-ten,1936,The Prisoner of Shark Island,1936,listed,,,wikipedia-enum
nbr-top-ten,1936,Green Pastures,1936,listed,,,wikipedia-enum
nbr-top-ten,1937,Night Must Fall,1937,listed,,,wikipedia-enum
nbr-top-ten,1937,The Life of Emile Zola,1937,listed,,,wikipedia-enum
nbr-top-ten,1937,Black Legion,1937,listed,,,wikipedia-enum
nbr-top-ten,1937,Camille,1936,listed,,,wikipedia-enum
nbr-top-ten,1937,Make Way for Tomorrow,1937,listed,,,wikipedia-enum
nbr-top-ten,1937,The Good Earth,1937,listed,,,wikipedia-enum
nbr-top-ten,1937,They Won't Forget,1937,listed,,,wikipedia-enum
nbr-top-ten,1937,Captains Courageous,1937,listed,,,wikipedia-enum
nbr-top-ten,1937,A Star Is Born,1937,listed,,,wikipedia-enum
nbr-top-ten,1937,Stage Door,1937,listed,,,wikipedia-enum
nbr-top-ten,1938,The Citadel,1938,listed,,,wikipedia-enum
nbr-top-ten,1938,Snow White and the Seven Dwarfs,1937,listed,,,wikipedia-enum
nbr-top-ten,1938,The Beachcomber,1938,listed,,,wikipedia-enum
nbr-top-ten,1938,To the Victor,1938,listed,,,wikipedia-enum
nbr-top-ten,1938,Sing You Sinners,1938,listed,,,wikipedia-enum
nbr-top-ten,1938,The Edge of the World,1938,listed,,,wikipedia-enum
nbr-top-ten,1938,Of Human Hearts,1938,listed,,,wikipedia-enum
nbr-top-ten,1938,Jezebel,1938,listed,,,wikipedia-enum
nbr-top-ten,1938,South Riding,1938,listed,,,wikipedia-enum
nbr-top-ten,1938,Three Comrades,1938,listed,,,wikipedia-enum
nbr-top-ten,1940,The Grapes of Wrath,1940,listed,,,wikipedia-enum
nbr-top-ten,1940,The Great Dictator,1940,listed,,,wikipedia-enum
nbr-top-ten,1940,Of Mice and Men,1939,listed,,,wikipedia-enum
nbr-top-ten,1940,Our Town,1940,listed,,,wikipedia-enum
nbr-top-ten,1940,Fantasia,1940,listed,,,wikipedia-enum
nbr-top-ten,1940,The Long Voyage Home,1940,listed,,,wikipedia-enum
nbr-top-ten,1940,Foreign Correspondent,1940,listed,,,wikipedia-enum
nbr-top-ten,1940,The Biscuit Eater,1940,listed,,,wikipedia-enum
nbr-top-ten,1940,Gone with the Wind,1940,listed,,,wikipedia-enum
nbr-top-ten,1940,Rebecca,1940,listed,,,wikipedia-enum
nbr-top-ten,1941,Citizen Kane,1941,listed,,,wikipedia-enum
nbr-top-ten,1941,How Green Was My Valley,1941,listed,,,wikipedia-enum
nbr-top-ten,1941,The Little Foxes,1941,listed,,,wikipedia-enum
nbr-top-ten,1941,The Stars Look Down,1941,listed,,,wikipedia-enum
nbr-top-ten,1941,Dumbo,1941,listed,,,wikipedia-enum
nbr-top-ten,1941,High Sierra,1941,listed,,,wikipedia-enum
nbr-top-ten,1941,Here Comes Mr. Jordan,1941,listed,,,wikipedia-enum
nbr-top-ten,1941,"Tom, Dick and Harry",1941,listed,,,wikipedia-enum
nbr-top-ten,1941,Road to Zanzibar,1941,listed,,,wikipedia-enum
nbr-top-ten,1941,The Lady Eve,1941,listed,,,wikipedia-enum
nbr-top-ten,1942,In Which We Serve,1942,listed,,,wikipedia-enum
nbr-top-ten,1942,One of Our Aircraft Is Missing,1942,listed,,,wikipedia-enum
nbr-top-ten,1942,Mrs. Miniver,1942,listed,,,wikipedia-enum
nbr-top-ten,1942,Journey for Margaret,1942,listed,,,wikipedia-enum
nbr-top-ten,1942,Wake Island,1942,listed,,,wikipedia-enum
nbr-top-ten,1942,The Male Animal,1942,listed,,,wikipedia-enum
nbr-top-ten,1942,The Major and the Minor,1942,listed,,,wikipedia-enum
nbr-top-ten,1942,Sullivan's Travels,1942,listed,,,wikipedia-enum
nbr-top-ten,1942,The Moon and Sixpence,1942,listed,,,wikipedia-enum
nbr-top-ten,1942,The Pied Piper,1942,listed,,,wikipedia-enum
nbr-top-ten,1943,The Ox-Bow Incident,1943,listed,,,wikipedia-enum
nbr-top-ten,1943,Watch on the Rhine,1943,listed,,,wikipedia-enum
nbr-top-ten,1943,Air Force,1943,listed,,,wikipedia-enum
nbr-top-ten,1943,Holy Matrimony,1943,listed,,,wikipedia-enum
nbr-top-ten,1943,The Hard Way,1943,listed,,,wikipedia-enum
nbr-top-ten,1943,Casablanca,1943,listed,,,wikipedia-enum
nbr-top-ten,1943,Lassie Come Home,1943,listed,,,wikipedia-enum
nbr-top-ten,1943,Bataan,1943,listed,,,wikipedia-enum
nbr-top-ten,1943,The Moon Is Down,1943,listed,,,wikipedia-enum
nbr-top-ten,1943,The Next of Kin,1943,listed,,,wikipedia-enum
nbr-top-ten,1944,None But the Lonely Heart,1944,listed,,,wikipedia-enum
nbr-top-ten,1944,Going My Way,1944,listed,,,wikipedia-enum
nbr-top-ten,1944,The Miracle of Morgan's Creek,1944,listed,,,wikipedia-enum
nbr-top-ten,1944,Hail the Conquering Hero,1944,listed,,,wikipedia-enum
nbr-top-ten,1944,The Song of Bernadette,1944,listed,,,wikipedia-enum
nbr-top-ten,1944,Wilson,1944,listed,,,wikipedia-enum
nbr-top-ten,1944,Meet Me in St. Louis,1944,listed,,,wikipedia-enum
nbr-top-ten,1944,Thirty Seconds Over Tokyo,1944,listed,,,wikipedia-enum
nbr-top-ten,1944,Thunder Rock,1944,listed,,,wikipedia-enum
nbr-top-ten,1944,Lifeboat,1944,listed,,,wikipedia-enum
nbr-top-ten,1945,The True Glory,1945,listed,,,wikipedia-enum
nbr-top-ten,1945,The Lost Weekend,1945,listed,,,wikipedia-enum
nbr-top-ten,1945,The Southerner,1945,listed,,,wikipedia-enum
nbr-top-ten,1945,The Story of G.I. Joe,1945,listed,,,wikipedia-enum
nbr-top-ten,1945,The Last Chance,1945,listed,,,wikipedia-enum
nbr-top-ten,1945,The Life and Death of Colonel Blimp,1945,listed,,,wikipedia-enum
nbr-top-ten,1945,A Tree Grows In Brooklyn,1945,listed,,,wikipedia-enum
nbr-top-ten,1945,The Fighting Lady,1945,listed,,,wikipedia-enum
nbr-top-ten,1945,The Way Ahead,1945,listed,,,wikipedia-enum
nbr-top-ten,1945,The Clock,1945,listed,,,wikipedia-enum
nbr-top-ten,1946,Henry V,1944,listed,,,wikipedia-enum
nbr-top-ten,1946,"Rome, Open City",1946,listed,,,wikipedia-enum
nbr-top-ten,1946,The Best Years of Our Lives,1946,listed,,,wikipedia-enum
nbr-top-ten,1946,Brief Encounter,1946,listed,,,wikipedia-enum
nbr-top-ten,1946,A Walk in the Sun,1945,listed,,,wikipedia-enum
nbr-top-ten,1946,It Happened at the Inn,1946,listed,,,wikipedia-enum
nbr-top-ten,1946,My Darling Clementine,1946,listed,,,wikipedia-enum
nbr-top-ten,1946,The Diary of a Chambermaid,1946,listed,,,wikipedia-enum
nbr-top-ten,1946,The Killers,1946,listed,,,wikipedia-enum
nbr-top-ten,1946,Anna and the King of Siam,1946,listed,,,wikipedia-enum
nbr-top-ten,1947,Monsieur Verdoux,1947,listed,,,wikipedia-enum
nbr-top-ten,1947,Great Expectations,1946,listed,,,wikipedia-enum
nbr-top-ten,1947,Shoeshine,1947,listed,,,wikipedia-enum
nbr-top-ten,1947,Crossfire,1947,listed,,,wikipedia-enum
nbr-top-ten,1947,Boomerang!,1947,listed,,,wikipedia-enum
nbr-top-ten,1947,Odd Man Out,1947,listed,,,wikipedia-enum
nbr-top-ten,1947,Gentleman's Agreement,1947,listed,,,wikipedia-enum
nbr-top-ten,1947,To Live in Peace,1947,listed,,,wikipedia-enum
nbr-top-ten,1947,It's a Wonderful Life,1947,listed,,,wikipedia-enum
nbr-top-ten,1947,The Overlanders,1947,listed,,,wikipedia-enum
nbr-top-ten,1948,Paisan,1948,listed,,,wikipedia-enum
nbr-top-ten,1948,Day of Wrath,1948,listed,,,wikipedia-enum
nbr-top-ten,1948,The Search,1948,listed,,,wikipedia-enum
nbr-top-ten,1948,The Treasure of the Sierra Madre,1948,listed,,,wikipedia-enum
nbr-top-ten,1948,Louisiana Story,1948,listed,,,wikipedia-enum
nbr-top-ten,1948,Hamlet,1948,listed,,,wikipedia-enum
nbr-top-ten,1948,The Snake Pit,1948,listed,,,wikipedia-enum
nbr-top-ten,1948,Johnny Belinda,1948,listed,,,wikipedia-enum
nbr-top-ten,1948,Joan of Arc,1948,listed,,,wikipedia-enum
nbr-top-ten,1948,The Red Shoes,1948,listed,,,wikipedia-enum
nbr-top-ten,1950,Sunset Boulevard,1950,listed,,,wikipedia-enum
nbr-top-ten,1950,All About Eve,1950,listed,,,wikipedia-enum
nbr-top-ten,1950,The Asphalt Jungle,1950,listed,,,wikipedia-enum
nbr-top-ten,1950,The Men,1950,listed,,,wikipedia-enum
nbr-top-ten,1950,Edge of Doom,1950,listed,,,wikipedia-enum
nbr-top-ten,1950,Twelve O'Clock High,1950,listed,,,wikipedia-enum
nbr-top-ten,1950,Panic in the Streets,1950,listed,,,wikipedia-enum
nbr-top-ten,1950,Cyrano de Bergerac,1950,listed,,,wikipedia-enum
nbr-top-ten,1950,No Way Out,1950,listed,,,wikipedia-enum
nbr-top-ten,1950,Stage Fright,1950,listed,,,wikipedia-enum
nbr-top-ten,1951,A Place in the Sun,1951,listed,,,wikipedia-enum
nbr-top-ten,1951,The Red Badge of Courage,1951,listed,,,wikipedia-enum
nbr-top-ten,1951,An American in Paris,1951,listed,,,wikipedia-enum
nbr-top-ten,1951,Death of a Salesman,1951,listed,,,wikipedia-enum
nbr-top-ten,1951,Detective Story,1951,listed,,,wikipedia-enum
nbr-top-ten,1951,A Streetcar Named Desire,1951,listed,,,wikipedia-enum
nbr-top-ten,1951,Decision Before Dawn,1951,listed,,,wikipedia-enum
nbr-top-ten,1951,Strangers on a Train,1951,listed,,,wikipedia-enum
nbr-top-ten,1951,Quo Vadis,1951,listed,,,wikipedia-enum
nbr-top-ten,1951,Fourteen Hours,1951,listed,,,wikipedia-enum
nbr-top-ten,1952,The Quiet Man,1952,listed,,,wikipedia-enum
nbr-top-ten,1952,High Noon,1952,listed,,,wikipedia-enum
nbr-top-ten,1952,Limelight,1952,listed,,,wikipedia-enum
nbr-top-ten,1952,5 Fingers,1952,listed,,,wikipedia-enum
nbr-top-ten,1952,The Snows of Kilimanjaro,1952,listed,,,wikipedia-enum
nbr-top-ten,1952,The Thief,1952,listed,,,wikipedia-enum
nbr-top-ten,1952,The Bad and the Beautiful,1952,listed,,,wikipedia-enum
nbr-top-ten,1952,Singin' in the Rain,1952,listed,,,wikipedia-enum
nbr-top-ten,1952,Above and Beyond,1952,listed,,,wikipedia-enum
nbr-top-ten,1952,My Son John,1952,listed,,,wikipedia-enum
nbr-top-ten,1953,Julius Caesar,1953,listed,,,wikipedia-enum
nbr-top-ten,1953,Shane,1953,listed,,,wikipedia-enum
nbr-top-ten,1953,From Here to Eternity,1953,listed,,,wikipedia-enum
nbr-top-ten,1953,Martin Luther,1953,listed,,,wikipedia-enum
nbr-top-ten,1953,Lili,1953,listed,,,wikipedia-enum
nbr-top-ten,1953,Roman Holiday,1953,listed,,,wikipedia-enum
nbr-top-ten,1953,Stalag 17,1953,listed,,,wikipedia-enum
nbr-top-ten,1953,Little Fugitive,1953,listed,,,wikipedia-enum
nbr-top-ten,1953,Mogambo,1953,listed,,,wikipedia-enum
nbr-top-ten,1953,The Robe,1953,listed,,,wikipedia-enum
nbr-top-ten,1954,On the Waterfront,1954,listed,,,wikipedia-enum
nbr-top-ten,1954,Seven Brides for Seven Brothers,1954,listed,,,wikipedia-enum
nbr-top-ten,1954,The Country Girl,1954,listed,,,wikipedia-enum
nbr-top-ten,1954,A Star Is Born,1954,listed,,,wikipedia-enum
nbr-top-ten,1954,Executive Suite,1954,listed,,,wikipedia-enum
nbr-top-ten,1954,The Vanishing Prairie,1954,listed,,,wikipedia-enum
nbr-top-ten,1954,Sabrina,1954,listed,,,wikipedia-enum
nbr-top-ten,1954,"20,000 Leagues Under the Sea",1954,listed,,,wikipedia-enum
nbr-top-ten,1954,The Unconquered,1954,listed,,,wikipedia-enum
nbr-top-ten,1954,Beat the Devil,1954,listed,,,wikipedia-enum
nbr-top-ten,1955,Marty,1955,listed,,,wikipedia-enum
nbr-top-ten,1955,East of Eden,1955,listed,,,wikipedia-enum
nbr-top-ten,1955,Mister Roberts,1955,listed,,,wikipedia-enum
nbr-top-ten,1955,Bad Day at Black Rock,1955,listed,,,wikipedia-enum
nbr-top-ten,1955,Summertime,1955,listed,,,wikipedia-enum
nbr-top-ten,1955,The Rose Tattoo,1955,listed,,,wikipedia-enum
nbr-top-ten,1955,A Man Called Peter,1955,listed,,,wikipedia-enum
nbr-top-ten,1955,Not as a Stranger,1955,listed,,,wikipedia-enum
nbr-top-ten,1955,Picnic,1955,listed,,,wikipedia-enum
nbr-top-ten,1955,The African Lion,1955,listed,,,wikipedia-enum
nbr-top-ten,1956,Around the World in 80 Days,1956,listed,,,wikipedia-enum
nbr-top-ten,1956,Moby Dick,1956,listed,,,wikipedia-enum
nbr-top-ten,1956,The King and I,1956,listed,,,wikipedia-enum
nbr-top-ten,1956,Lust for Life,1956,listed,,,wikipedia-enum
nbr-top-ten,1956,Friendly Persuasion,1956,listed,,,wikipedia-enum
nbr-top-ten,1956,Somebody Up There Likes Me,1956,listed,,,wikipedia-enum
nbr-top-ten,1956,The Catered Affair,1956,listed,,,wikipedia-enum
nbr-top-ten,1956,Anastasia,1956,listed,,,wikipedia-enum
nbr-top-ten,1956,The Man Who Never Was,1956,listed,,,wikipedia-enum
nbr-top-ten,1956,Bus Stop,1956,listed,,,wikipedia-enum
nbr-top-ten,1957,The Bridge on the River Kwai,1957,listed,,,wikipedia-enum
nbr-top-ten,1957,12 Angry Men,1957,listed,,,wikipedia-enum
nbr-top-ten,1957,The Spirit of St. Louis,1957,listed,,,wikipedia-enum
nbr-top-ten,1957,The Rising of the Moon,1957,listed,,,wikipedia-enum
nbr-top-ten,1957,Albert Schweitzer,1957,listed,,,wikipedia-enum
nbr-top-ten,1957,Funny Face,1957,listed,,,wikipedia-enum
nbr-top-ten,1957,The Bachelor Party,1957,listed,,,wikipedia-enum
nbr-top-ten,1957,The Enemy Below,1957,listed,,,wikipedia-enum
nbr-top-ten,1957,A Hatful of Rain,1957,listed,,,wikipedia-enum
nbr-top-ten,1957,A Farewell to Arms,1957,listed,,,wikipedia-enum
nbr-top-ten,1958,The Old Man and the Sea,1958,listed,,,wikipedia-enum
nbr-top-ten,1958,Separate Tables,1958,listed,,,wikipedia-enum
nbr-top-ten,1958,The Last Hurrah,1958,listed,,,wikipedia-enum
nbr-top-ten,1958,"The Long, Hot Summer",1958,listed,,,wikipedia-enum
nbr-top-ten,1958,Windjammer,1958,listed,,,wikipedia-enum
nbr-top-ten,1958,Cat on a Hot Tin Roof,1958,listed,,,wikipedia-enum
nbr-top-ten,1958,The Goddess,1958,listed,,,wikipedia-enum
nbr-top-ten,1958,The Brothers Karamazov,1958,listed,,,wikipedia-enum
nbr-top-ten,1958,Me and the Colonel,1958,listed,,,wikipedia-enum
nbr-top-ten,1958,Gigi,1958,listed,,,wikipedia-enum
nbr-top-ten,1960,Sons and Lovers,1960,listed,,,wikipedia-enum
nbr-top-ten,1960,The Alamo,1960,listed,,,wikipedia-enum
nbr-top-ten,1960,The Sundowners,1960,listed,,,wikipedia-enum
nbr-top-ten,1960,Inherit the Wind,1960,listed,,,wikipedia-enum
